sim_id,trajectory_type,disturbed_inputs,simulation_time (s),time_sample (s),N,M,mpc_success,num_iterations,mpc_RMSe,mpc_execution_time (s),operation,failed_rotors,ang_speed_percentages (%),mpc_min_phi (rad),mpc_max_phi (rad),mpc_phi (rad),mpc_std_phi (rad),mpc_min_theta (rad),mpc_max_theta (rad),mpc_mean_theta (rad),mpc_std_theta (rad),mpc_min_psi (rad),mpc_max_psi (rad),mpc_mean_psi (rad),mpc_std_psi (rad),nn_success,nn_execution_time (s),nn_RMSe,nn_min_phi,nn_max_phi,nn_mean_phi,nn_std_phi,nn_min_theta,nn_max_theta,nn_mean_theta,nn_std_theta,nn_min_psi,nn_max_psi,nn_mean_psi,nn_std_psi,radius (m),period (s),inter_position_RMSe,RMSe_u0,RMSe_u1,RMSe_u2,RMSe_u3,RMSe_u4,RMSe_u5,RMSe_u6,RMSe_u7
10,line,False,25.0,0.02,60,10,True,1249,0.193089180676822,32.54037499811966,normal,nan,100.0-100.0-100.0-100.0-100.0-100.0-100.0-100.0,-0.1719408775352052,0.07489019518026341,0.00022732986859103974,0.026368090131910046,-0.4944760613472529,0.2040693785682187,0.0010979916968838408,0.07790878548461777,-0.0019375756487933083,0.04411633887844417,0.0015215439126110644,0.006080050079411508,True,5.948148102383129,0.19467373422713893,-0.13260368559438462,0.08998025628469113,0.0005682737970894194,0.02832643808956133,-0.4817941337488115,0.19169180998407848,0.001227129785337834,0.07690106710700201,-0.032616330987695404,0.027256435808565037,-0.0037878918334832853,0.008366855278159056,nan,nan,0.08849367586663041,1.6485155275576515,1.4750153092974152,1.5831827941718333,1.708110536424536,1.6925511874159227,1.5579558143858816,2.041198075895878,1.7440134066732593
11,line,False,25.0,0.02,60,10,True,1249,0.45121852527799566,27.79369949758984,normal,nan,100.0-100.0-100.0-100.0-100.0-100.0-100.0-100.0,-1.4000120986363722,0.33504663677370833,-0.02042736588616717,0.21317490832890104,-0.27960994884647455,0.10397634519402532,-0.00217544461217004,0.054814779816374906,-0.023651093723597923,0.27042349829806794,0.011303707282544121,0.043042184685111645,True,7.605744800297543,0.6099168212304426,-1.0901839433852731,0.344855505452136,-0.013766100256121424,0.1846245803956855,-0.44142210006011634,0.1396821095819059,-0.008079719597368269,0.07495956824384767,-0.39567571031839477,0.14598539626480225,-0.024875216433993468,0.06163245236375176,nan,nan,0.42743527301919265,3.7476136109590406,4.632212375638555,4.069651910348831,5.13433150170265,3.7569199648974623,4.866756955636925,3.299075882691511,5.1338386763192645
12,line,False,25.0,0.02,60,10,True,1249,0.3630247256270498,34.88038789993152,normal,nan,100.0-100.0-100.0-100.0-100.0-100.0-100.0-100.0,-0.25772195259368147,0.1080215290039462,0.0009458800680794049,0.04032154071360967,-0.7820777832112432,0.3386770705330745,0.00543950416064826,0.11664555634179226,-0.006586532945200395,0.11564339315820332,0.0043983639767150055,0.015673031859011945,True,7.623599701328203,0.4049712847826646,-0.2778690016739459,0.1086696832017399,0.0009217271262406755,0.039539043038490554,-0.7472070896528807,0.29394151275564456,0.005676578746319021,0.11836342301421574,-0.040366643680367034,0.12455242235431756,0.004182654280317998,0.026650479490267887,nan,nan,0.13452494722283465,2.8236566148419584,3.140376782097682,3.013951036696297,2.7616357314126865,2.970445990605887,2.9671981009936657,3.6071502068367076,2.9609153553887224
13,line,False,25.0,0.02,60,10,True,1249,0.45101675071712577,29.21183509763796,normal,nan,100.0-100.0-100.0-100.0-100.0-100.0-100.0-100.0,-0.18915689782787132,0.9666140237805875,0.013345394967452828,0.1313054013923459,-1.034864998775733,0.2507521392805954,-0.012020084897610986,0.16724733985711981,-0.576669254455361,0.018358087629129875,-0.02579540111731348,0.0911617679997261,True,5.629973799805157,0.4927481473955545,-0.1460709588715966,0.7762302321687466,0.010751584832684713,0.1102090330968058,-0.8904630524805452,0.2065485839610543,-0.007533804440458944,0.1441751689728566,-0.4782310184350801,0.018902392712157375,-0.031766279370405416,0.07835378798894004,nan,nan,0.14693805055941955,3.2548340630269252,3.104094109587461,3.316213319082657,3.435172610446212,3.3128748906319063,3.0480003013449624,3.231934606746004,3.3518585731412016
14,line,False,25.0,0.02,60,10,True,1249,0.25509407373675835,30.287507299683057,normal,nan,100.0-100.0-100.0-100.0-100.0-100.0-100.0-100.0,-0.8376805909247377,0.2865118917233786,-0.006143420862260102,0.13147184379764693,-0.04377966619908295,0.10038167582260103,0.0019126103554822783,0.01601444974197293,-0.035344263725155825,0.0017920281755595892,-0.0013075228936569214,0.004942661767412761,True,6.47127190080937,0.33744517668528146,-0.5897154294090325,0.21050936734498224,-0.0032106354595494565,0.10755004258642305,-0.05866084230865621,0.08787615588620917,0.0023659502919302277,0.02029731813982707,-0.12263088447559099,0.03478688704674698,-0.014560173585200011,0.02682502468548109,nan,nan,0.13942981815364788,1.7089387443741697,1.7515472713820188,1.909714169099202,1.8751687523122054,2.10370933322357,1.89469334143774,1.8861778144891959,1.9962136304729146
15,line,False,25.0,0.02,60,10,True,1249,0.7313165497624751,30.792529299971648,normal,nan,100.0-100.0-100.0-100.0-100.0-100.0-100.0-100.0,-0.29116848249522137,1.4025141650569712,0.01501624308131233,0.19436372307603736,-0.5292073097686721,0.8577406613110292,-2.3137945370529454e-05,0.17956024526918307,-0.1469287747672061,0.8099806991471493,0.027768395580281113,0.1286232006848298,True,5.53740950115025,1.0645088962363543,-0.5119958687133933,1.4646683381619234,0.024022511667244596,0.24831041190640343,-0.6343796900528589,0.9029171315878998,0.007492403540121015,0.21140331515859684,-0.42747578134535363,1.1914058853222016,0.004107720236166599,0.2058383599133158,nan,nan,0.5326540943701635,10.99273490476219,8.361568808577124,10.552390383190627,9.728874113520348,9.711353983444862,9.852063016944715,9.455903280233406,9.283862747566156
16,line,False,25.0,0.02,60,10,True,1249,0.5228391150028389,27.21517719933763,normal,nan,100.0-100.0-100.0-100.0-100.0-100.0-100.0-100.0,-0.09041155067710074,0.014280420562147298,-0.0014583707629083292,0.01025070013486809,-0.2637532716902497,1.400017932483682,0.02604576528967695,0.238243119440234,-0.08481984901567308,0.024951600322946972,-0.0004817428556559671,0.01016031491357118,True,5.518366899341345,0.8680316925654719,-0.5336028664958719,1.170248065117439,0.021391318338551953,0.18400145557497996,-0.23714294856549858,1.3348718952422924,0.028623353294032768,0.2161933939890631,-0.32856195017431905,1.0972128286681972,0.02148398437945924,0.1889887453205063,nan,nan,0.6274217644981714,7.485755067347513,3.8115239784597974,8.197642519389957,6.024163154460064,6.737318543412111,6.055569326745274,7.277205401142975,5.12640854031457
17,line,False,25.0,0.02,60,10,True,1249,0.33525938709589326,29.987710499437526,normal,nan,100.0-100.0-100.0-100.0-100.0-100.0-100.0-100.0,-0.3149793350210406,0.897108756826204,0.0018174324619365744,0.13136862944837643,-0.1901259120343366,0.4249389203479592,-0.0011421251199405717,0.0756642401236109,-0.013755284552636428,0.23132817217851676,0.009473841945874244,0.03624751164725573,True,5.176138996263035,0.37928847157640855,-0.33285927959770917,0.8417806960186835,9.383180511179728e-05,0.13217407152665198,-0.2779808684772457,0.4470708038110098,-0.0010958783344502856,0.08650158771529258,-0.027100898101930233,0.24925708016778883,0.0031521781735180383,0.055045638576348116,nan,nan,0.1180524116813835,2.3650387764908607,2.2807809257361926,2.4745534858419034,2.128015164737788,2.24291236851524,2.2551513217859283,2.3947985028027894,2.469391120141507
18,line,False,25.0,0.02,60,10,True,1249,0.3884298212175498,33.14992360200267,normal,nan,100.0-100.0-100.0-100.0-100.0-100.0-100.0-100.0,-0.14065753512856669,0.14785571238418319,0.0007997469728071988,0.034986340020754646,-0.33995623314791606,0.662676284018697,-0.008982510995396658,0.10615952974633121,-0.04118574450890585,0.004610000626362966,-0.0029194133799731194,0.00765647711170864,True,7.717111102188937,0.41215263558582466,-0.06958672316760894,0.054548986099702754,-1.4132315158282793e-05,0.017936632920085897,-0.28699484239873085,0.6301682739231905,-0.008839520287700539,0.10086512002971386,-0.0554526591543375,0.029026300241042424,-0.009354838468904158,0.013242080996474162,nan,nan,0.13502483611341654,3.1149008118271597,2.951452682080052,3.3240176319485446,3.060488432468791,2.5778288085160384,3.1319783468974367,2.908544018260709,2.7648159102786583
19,line,False,25.0,0.02,60,10,True,1249,0.7260646381965853,27.88960219931323,normal,nan,100.0-100.0-100.0-100.0-100.0-100.0-100.0-100.0,-1.385118591161495,0.269996320079436,-0.016814129001382308,0.18241334262622638,-0.9336139069448969,0.47533829312763654,-0.0003460940172139965,0.1853883203687248,-0.14091262501727242,0.8547152547512088,0.02683716991400884,0.13250229260591748,True,6.86360190063715,1.2753089348869282,-1.263242203944121,0.7227213398619223,-0.021584511417999778,0.229743013315315,-1.182372402294725,0.6907758344944278,-0.012746553965620092,0.24578928456506757,-0.8790471605685394,0.5776548719766083,-0.044939935871492365,0.15744434856279577,nan,nan,1.4345569217841143,12.100698782856151,15.44279127540641,11.413719550386336,14.28122440131933,13.254417019595667,14.908734678799432,10.54745696953536,14.472904618400255
20,line,False,25.0,0.02,60,10,True,1249,0.20497460531449868,26.463681199238636,normal,nan,100.0-100.0-100.0-100.0-100.0-100.0-100.0-100.0,-0.12082860590411061,0.38929328287763465,0.0025076574195168604,0.05862519418006675,-0.49383534072048746,0.13926605942554807,-0.003477420435025796,0.07838121321762935,-0.10530368796810867,0.003570572117505129,-0.0034811824078636853,0.01420202838659213,True,5.604555302183144,0.21998982236008274,-0.1311989854300983,0.3665799654691375,0.002190675008629216,0.05610743702941983,-0.5320804792827976,0.13746019250184696,-0.003179750432037007,0.07856391964285935,-0.1302041996104415,0.008090413232603842,-0.015734128471219407,0.01855643658305835,nan,nan,0.09134259617405545,1.8349282814737613,1.9518864944376575,2.0682950186008195,1.9558780287716242,1.9286988022907732,1.9271630792593373,1.9240757178044992,1.971818067130005
21,line,False,25.0,0.02,60,10,True,1249,0.32464635127975894,25.37109599984251,normal,nan,100.0-100.0-100.0-100.0-100.0-100.0-100.0-100.0,-0.007919792521503675,0.019558100515442742,0.0005820349106666935,0.003448204650337639,-0.5385722528724523,0.10875757645055723,-0.00865452176898155,0.08027179874906427,-0.007588752282762554,0.0031716320125946907,-4.587500946312941e-05,0.001163833834559257,True,5.088554700487293,0.32506394518117265,-0.10648747050097492,0.2235228944450889,0.0032900076889091365,0.032104635163773994,-0.406401894054993,0.13581449625664976,-0.004338788379166964,0.060501454161531555,-0.07274632126049356,0.0002496214525688869,-0.014164167099419674,0.011620867997284647,nan,nan,0.1582641992984972,2.9432301396059315,3.193915833648698,3.120585918982964,3.1724277749258825,3.412990433288653,3.2352788886823034,3.087695459161056,3.144644327701273
22,line,False,25.0,0.02,60,10,True,1249,0.3970678608559188,28.77350230026059,normal,nan,100.0-100.0-100.0-100.0-100.0-100.0-100.0-100.0,-0.26047510456648804,0.4377983079672971,-0.004650175809822863,0.07450868502293355,-0.41186934133419223,0.23263634125382424,0.004943684049940866,0.07550250528601635,-0.09788564927038108,0.0014844708872501014,-0.007596582983327163,0.015723907738694864,True,5.242038901313208,0.45145197483406274,-0.19780179423231362,0.4284780185121323,-0.004065950617376151,0.06599067387906726,-0.4547120805095813,0.18582106882413252,0.005099944811658572,0.0757792794153918,-0.11766079403102295,0.0,-0.022682686007490065,0.02600193248550382,nan,nan,0.1456319458773603,3.7675692119695157,4.003261083603315,3.831340574656513,4.046090780003767,3.5197894601970026,4.179288107673241,3.947616309939531,4.482447824719119
23,line,False,25.0,0.02,60,10,True,1249,0.8134220904147664,43.1727912989445,normal,nan,100.0-100.0-100.0-100.0-100.0-100.0-100.0-100.0,-0.345489892257625,1.4023183050447698,0.021943973550188737,0.1839017421238673,-0.606218955421785,0.9617881102485152,0.004098454335245418,0.20755468755395573,-0.18317111279953055,0.8616862999216908,0.027086675128737938,0.13554692439064392,True,5.2022644999669865,1.2687816246948092,-0.5504737171238246,1.5864299148402552,0.03882023595807618,0.27720861911742306,-0.4422171368731276,0.9749852290922708,0.0202159827549696,0.1983381307620365,-0.7215195070117504,1.3783413698793572,-0.003953655771464162,0.24808774930331629,nan,nan,0.8466651691238049,15.02021627167437,10.59146291059729,13.980861145235613,12.944192991462714,13.398419158315004,13.046676604509457,14.590889582276233,12.462876056336553
24,line,False,25.0,0.02,60,10,True,1249,0.3440231125690478,29.145622701384127,normal,nan,100.0-100.0-100.0-100.0-100.0-100.0-100.0-100.0,-0.3106931599531966,0.6510227477642628,-0.004017699576102061,0.10061336673304791,-0.27223234022071285,0.14176898120671835,0.0026534394734196985,0.050179432866119145,-0.09472481765550333,0.004860554965719867,-0.0032759847979060247,0.012115843534357013,True,7.176740704337135,0.36604856749837617,-0.26211669222831063,0.6371474473256169,-0.004285593466353831,0.09710916018121131,-0.2627366999402044,0.11758337950168621,0.002810021064506125,0.049762540253962005,-0.112522723052844,0.0,-0.016925232170514455,0.01680761243598267,nan,nan,0.07755097787890436,2.277753574184488,2.209370844210876,2.219399261983567,2.136096137588985,2.129961891023118,2.3251847937327397,2.2680406634682617,2.2069349545486063
25,line,False,25.0,0.02,60,10,True,1249,0.6362214655033189,26.92176020075567,normal,nan,100.0-100.0-100.0-100.0-100.0-100.0-100.0-100.0,-1.4034914529770404,0.2066297260784633,-0.01918056670800489,0.17931700405066084,-0.9175267444684058,0.3608827487372823,-0.008627736285630606,0.17178698217564214,-0.03983169896393721,0.8177173612756724,0.030857550362914554,0.11476445250503471,True,5.637665198650211,1.3073366266713398,-1.117933480366171,0.5947718235351325,-0.03135712310165412,0.24131029162298093,-1.1867627414912245,0.4429710136516946,-0.02248837827469943,0.2333988085032401,-1.0457370656437048,0.37273347657938677,-0.03985735394394267,0.16622416435982287,nan,nan,1.337493389852678,15.383087101991295,18.67161544137044,14.57500335504548,17.65079662080512,16.30612676744615,18.063556659401943,14.04521654630661,17.051893966821716
26,line,False,25.0,0.02,60,10,True,1249,0.29128809739004025,27.28267889970448,normal,nan,100.0-100.0-100.0-100.0-100.0-100.0-100.0-100.0,-0.21638374635448654,0.6949044757243817,0.009430815194027702,0.11271123339184341,-0.3652712277092135,0.09437420470788956,-0.004680889270365005,0.057700859252934854,-0.12693427643169028,0.005727303492228762,-0.005454960280604149,0.01910302484210666,True,5.852440798538737,0.29633662222439866,-0.14411863764809094,0.6702538192002764,0.008430584152147756,0.10140372491804793,-0.34665649992807157,0.08351239312832387,-0.0030605714598723813,0.0555732049847011,-0.18798596440749687,0.008276202967979894,-0.015495086739157244,0.031187936865492084,nan,nan,0.09713869272175428,1.8043689017447508,1.7890875923986438,1.999322202107093,1.7646787524892047,2.0144887719332902,1.8727622916200677,1.81381307127054,1.864956903843642
27,line,False,25.0,0.02,60,10,True,1249,0.19701629906879836,35.204855700489134,normal,nan,100.0-100.0-100.0-100.0-100.0-100.0-100.0-100.0,-0.5564521118067073,0.2199330249163258,-0.00203966878394538,0.08624088372461317,-0.3340143557061397,0.10968701770793014,-0.0007816418991340485,0.05340270527128107,-0.004360387119068955,0.0999194793236176,0.003634478335261574,0.013981044324806784,True,5.695901504135691,0.2171177808778771,-0.5235158499888222,0.19184424834312683,-0.0016360638803272266,0.08866675580845831,-0.3450619390147688,0.1121244354606572,-0.0004369027682273022,0.052862217099929255,-0.059472976979056846,0.08093302358644472,-0.013666425109212878,0.01629010904576868,nan,nan,0.08684487337963617,1.840693291666691,1.6667713868480554,2.0799454292659316,1.5590378221025107,1.685676601694461,1.8304661947416712,1.7870867091368976,1.8079599214410327
28,line,False,25.0,0.02,60,10,True,1249,0.49204697075634846,33.84268430317752,normal,nan,100.0-100.0-100.0-100.0-100.0-100.0-100.0-100.0,-0.4032572915617173,0.6298858487026768,-0.005439704601653058,0.10127303631463726,-0.3972081032975153,0.7152710327160954,-0.01042425634132061,0.12362551222585577,-0.04142935818055905,0.2636183973134137,0.007626726505679978,0.03550603945188222,True,7.071971300407313,0.4999289070976603,-0.33129889834692405,0.6244111266188166,-0.005562969232573898,0.0991246003083349,-0.29751844553054924,0.7157549347866695,-0.011879503495736578,0.11953606290004633,-0.08572798862759967,0.30903732793263367,-0.004135018862017584,0.03966208763040615,nan,nan,0.14584476245455738,4.853467166858186,4.84401844297416,4.776160311870553,4.674190265767852,4.652436275925934,4.460102415441621,5.115302943243217,3.885377816684786
29,line,False,25.0,0.02,60,10,True,1249,0.10953055609883151,33.19054310244974,normal,nan,100.0-100.0-100.0-100.0-100.0-100.0-100.0-100.0,-0.022789064050890213,0.04215475106326747,0.00032806137405150867,0.006895706729991421,-0.16405263908947718,0.07421688589579696,0.0006392504527250384,0.02753243443577883,-0.0031221280516172596,0.0011833086030781869,-4.67158492542168e-05,0.0003421039227274319,True,5.818020397913642,0.11046946341627455,-0.031572030004784306,0.051890404066394155,0.0002913536218496111,0.00804665601564646,-0.17918783883006242,0.06596241297802957,0.000653564275105041,0.02821642076605344,-0.02462496994039151,0.0021318331853623176,-0.005175623697227219,0.007583173467645043,nan,nan,0.10996409724721933,1.1487457339437859,1.0415146488639295,1.0948122623778263,1.0889973596707712,1.2724871582496993,1.2463910502745816,0.972786002311338,1.3432168292925777
30,line,False,25.0,0.02,60,10,True,1249,0.5203230732450466,26.740248000365682,normal,nan,100.0-100.0-100.0-100.0-100.0-100.0-100.0-100.0,-1.3695780257892856,0.31577098346433563,-0.018646559874709045,0.1946223478434736,-0.684876335869831,0.26669515300161534,-0.005748211488221873,0.13672604927958842,-0.0397145193074048,0.5799917362182638,0.027360917689906086,0.1007724108703019,True,5.822617998928763,0.8832967296572776,-1.0966610102512966,0.48249776841386255,-0.016754906298230215,0.20049951016935325,-0.8585255666120089,0.3503788217353625,-0.01282154036550715,0.15580749337969743,-0.747579244903348,0.24269123276851085,-0.03760560591959567,0.10966004116015528,nan,nan,0.9091874698100152,8.007496108034223,10.04291769009599,7.704979377797854,10.326988774997616,8.763132250356126,9.485149394720274,7.224705611275008,9.94478137822599
31,line,False,25.0,0.02,60,10,True,1249,0.3497152617869257,34.548910599551164,normal,nan,100.0-100.0-100.0-100.0-100.0-100.0-100.0-100.0,-0.2831570305964141,0.17577741530393867,0.0029719494274959997,0.05488957353429782,-0.2828318234062947,0.16817543325624792,0.0033306210731766784,0.055068077214007534,-0.003096735599336811,0.04148743600275756,0.002253303574050513,0.005816174669648732,True,6.142243099282496,0.4087652648744784,-0.3300643415854934,0.17373631929871527,0.0032065758104112547,0.05415756500603876,-0.3260610806217585,0.15765668819190348,0.005051914271312814,0.0564135033665335,-0.0844119387731981,0.10482827833495764,0.0005654204280397487,0.03639512118925239,nan,nan,0.18506806332810458,4.534858853074675,4.635642719400009,4.509083973035741,4.101874852753589,4.910853254534394,4.722038876252084,4.733036816402704,4.382138716730688
32,line,False,25.0,0.02,60,10,True,1249,0.3023325069328292,28.71603190060705,normal,nan,100.0-100.0-100.0-100.0-100.0-100.0-100.0-100.0,-0.1736119696897832,0.495507230809858,0.0010501062450290095,0.06798084225727562,-0.7734986799556753,0.2979520849576658,0.0011149176947535437,0.12061633574034945,-0.21975269783347096,0.008973919766401325,-0.009218168074003231,0.03264151950895701,True,6.504393301089294,0.34996941202378895,-0.14879291887080878,0.4699996060395311,0.0009072705864846289,0.06836871793144474,-0.7515853680760666,0.2544571003293354,0.0009131371639097875,0.11872775133346655,-0.20520115199734212,1.7064358937656867e-05,-0.024497936005513952,0.030019951678804075,nan,nan,0.09149790487011737,2.639762204675565,2.7311587296852027,2.949608614644907,2.6142158719546806,2.7178362681704757,2.8732242251015734,2.5009534523789436,2.956410031333808
33,line,False,25.0,0.02,60,10,True,1249,0.3085671228673095,34.254736697883345,normal,nan,100.0-100.0-100.0-100.0-100.0-100.0-100.0-100.0,-0.8899161644002804,0.30618680432820805,-0.0022230840611290104,0.13228585588273103,-0.29450223014163246,0.11331000025864942,0.0003920987090543882,0.05121297740534013,-0.00813830275292314,0.1587148907368595,0.006195944151155679,0.023950119118973115,True,6.267199303722009,0.33321609205401886,-0.8630701735003464,0.2968928762764505,-0.0010514353800948704,0.1350745242457126,-0.28033633116097445,0.128161687750993,0.001239194541212866,0.050153505807536476,-0.07894484283180268,0.1201933367209207,-0.01688883218024499,0.02582508948643984,nan,nan,0.11535409567408618,2.263711277271672,2.488671629685644,2.361349731110779,2.0603519780904698,2.640402147978271,2.19146341910319,2.112511322992987,2.6706868609777574
34,line,False,25.0,0.02,60,10,True,1249,0.2771555568878084,34.90734740055632,normal,nan,100.0-100.0-100.0-100.0-100.0-100.0-100.0-100.0,-0.1794344153186082,0.5083088434241563,-0.000290256789299674,0.07233862357430888,-0.5843519838148021,0.23168329125899645,0.0018615831242503828,0.09293384174886263,-0.16494819574646158,0.015341837844333088,-0.005786415645860031,0.02404935041682621,True,6.320894801523536,0.3069674860375308,-0.18050554283338527,0.48795131737158853,-0.0003280563300903445,0.0733863758500899,-0.5877069109865699,0.2219099767647592,0.0019687393136417924,0.09432311350917857,-0.16723036266120694,0.010508782752311508,-0.011411464507236088,0.027693653502873262,nan,nan,0.07317331073658397,2.4229015416571444,2.3203601128664597,2.4537008676972674,2.2629734696677977,2.1297749159812627,2.479298299939678,2.398422728016513,2.30977270172254
35,line,False,25.0,0.02,60,10,True,1249,0.3185001712387463,34.93566510279197,normal,nan,100.0-100.0-100.0-100.0-100.0-100.0-100.0-100.0,-0.3269173362435433,0.16527604924726957,0.003171906484290203,0.0590631398322788,-0.44665179047031506,0.3117980164237184,0.005768889393045389,0.08326551371789927,-0.0005246651997814589,0.0780003516787376,0.004900536503682685,0.010778979645207644,True,6.940917600411922,0.357616638827058,-0.3654537498894397,0.15950025790908373,0.0028060969992597566,0.054874264290016954,-0.45157059312682996,0.2544512376373378,0.006542648256218965,0.07809528668375712,-0.019719351011895855,0.08839643340367095,0.005870790858634108,0.031791564295017526,nan,nan,0.12630517422908025,2.8961941793449237,3.0575412024593214,2.7896898954844858,2.8882395092629523,3.3336125589319376,3.0760133509332506,3.1131178279931686,2.897420988168899
36,line,False,25.0,0.02,60,10,True,1249,0.33930174911793537,28.405140400398523,normal,nan,100.0-100.0-100.0-100.0-100.0-100.0-100.0-100.0,-0.2970387720246698,0.7520616554223347,-0.001566551492861938,0.10971543630803537,-0.3919568866836046,0.1609617070018915,0.002701941432291664,0.06983394181802621,-0.17367645983386445,0.008099591971601256,-0.006487273558797419,0.025843520063386142,True,5.3660298000322655,0.37279187858541063,-0.2770592276987286,0.7126689221187856,-0.0023060777686746583,0.10902371311565588,-0.38495019799568037,0.16870294006336128,0.0027788723740695908,0.06777030054900009,-0.1907984530056679,0.008388779764458117,-0.01868133841843475,0.03055721808605016,nan,nan,0.10812020003338502,2.9327349939067324,2.9185199897583973,3.1271272430954125,2.810461999432345,2.921387184330727,3.022630236013665,2.9844199107889344,3.087040059858369
37,line,False,25.0,0.02,60,10,True,1249,0.382715048920311,25.89393000002019,normal,nan,100.0-100.0-100.0-100.0-100.0-100.0-100.0-100.0,-0.9516426709330633,0.28742488317923415,-0.008755188684884764,0.13376468789015922,-0.2628420739526112,0.7732205491416557,0.0038377516094046356,0.1326059727544362,-0.44720665848244323,0.02242153627312148,-0.021369793251052496,0.07419848775739762,True,5.088443501852453,0.4675616953891832,-0.7648178402859758,0.31271847252677387,-0.005363174168298162,0.14001142655198665,-0.21258117570109875,0.8393142610723567,0.00825016147245814,0.1298283836603659,-0.25594414117807485,0.29919493135024966,-0.019226745736048413,0.06734065419501586,nan,nan,0.369683205477471,4.454283598402735,3.275812360006803,4.1685670424963925,3.5050610864572747,4.4840515787097335,3.4870011375253616,4.3181674199994635,3.485377795728937
38,line,False,25.0,0.02,60,10,True,1249,0.3117694495048392,26.230867199366912,normal,nan,100.0-100.0-100.0-100.0-100.0-100.0-100.0-100.0,-0.7906737116013411,0.1705831846669548,-0.007929247001238345,0.11207237582072971,-0.2505211136312029,0.7709672571010828,0.007365724781568099,0.1266993083939538,-0.34261925398770243,0.0145002067045974,-0.0151188910319793,0.05428346347505329,True,5.07135700318031,0.4097850122673454,-0.6417024107149126,0.2873148638985408,-0.00388294524922476,0.11385699709164486,-0.1664595153860121,0.82772477278094,0.01027174012860512,0.12376755386688529,-0.2428869242052464,0.24240771528290808,-0.02665072002072661,0.06188643730441499,nan,nan,0.25960433507390973,4.161621398279978,3.010955310564708,3.7647540362535374,3.1487306476324957,4.033333383957531,3.0904855597782475,3.926161868621397,2.9227303020928717
39,line,False,25.0,0.02,60,10,True,1249,0.35300972308582457,26.301698599359952,normal,nan,100.0-100.0-100.0-100.0-100.0-100.0-100.0-100.0,-0.7815549103634112,0.2940262906063316,-0.0017051714085409685,0.1096837766401935,-0.6647976130993587,0.24930909593003947,0.0013092532337555932,0.10951839682302297,-0.01662381306370626,0.3127202425996112,0.015021843304548947,0.04829495797520623,True,5.011044399812818,0.36899271967817804,-0.75102770326007,0.2524750105614135,-0.001662288175794004,0.11034917109741003,-0.6291767282880054,0.24722653872509015,0.0009627959943571917,0.10267734130947336,-0.07406080451223133,0.2124442249086427,-0.010494914613759143,0.033364018438698975,nan,nan,0.16184455592576819,2.503190511219193,2.080883029368638,2.8523653846339587,1.8869023664427043,2.4839853186044087,2.037265140509849,2.5093693955448644,2.2982509446238386
40,line,False,25.0,0.02,60,10,True,1249,0.4494296615270157,27.536371298367158,normal,nan,100.0-100.0-100.0-100.0-100.0-100.0-100.0-100.0,-0.22592172283773124,0.8155374367246069,0.00810528381383396,0.10669702661506315,-0.2725575440884143,0.995876266920461,0.003859557730153747,0.1605769324865722,-0.02863351634513514,0.50069383629481,0.021232159314268962,0.08145417819704205,True,5.322647102177143,0.5070711179373262,-0.1914287777701696,0.8714956933139546,0.01026256394958891,0.11614923539703674,-0.31367616243454194,1.0244198323683529,0.0018425924489495972,0.16477870100975134,-0.14450138271892915,0.6314365559521882,0.010696254503044745,0.11079720020252103,nan,nan,0.1713913988444516,3.542097074231011,2.8887572870946947,3.7400776925498533,3.521734589319945,3.4714276881334936,3.207712756369835,3.165711434992522,3.440285720671796
41,line,False,25.0,0.02,60,10,True,1249,0.45520027116785194,26.747264599078335,normal,nan,100.0-100.0-100.0-100.0-100.0-100.0-100.0-100.0,-0.3953324285781546,0.7374584171626876,-0.006242542136865827,0.11015519796454204,-0.3997709879690789,0.22467757303145808,0.004987347853926253,0.07581981462281806,-0.17581508597640536,0.009568151892437768,-0.007564230912405648,0.024811124410205537,True,5.046782999648713,0.5203881779715318,-0.32585472816628547,0.7459538589561673,-0.005839127549349203,0.11346508518782154,-0.4000750126082083,0.20051702138703273,0.003985712797144675,0.07683184102193016,-0.19159837018547524,0.0,-0.026628660353346857,0.03327571461073981,nan,nan,0.15023003180718458,4.76549250832484,5.485682104752852,4.925007503657572,5.247345846584683,4.821304820118836,5.499177373910611,5.197323705671636,5.601404486634567
42,line,False,25.0,0.02,60,10,True,1249,0.4599133853886153,26.833681198768318,normal,nan,100.0-100.0-100.0-100.0-100.0-100.0-100.0-100.0,-0.39833466078532603,0.7485120629215213,-0.004679801615194744,0.10967992549641664,-0.2810794352667722,0.5189789032011952,-0.009360132063401269,0.0916852952495682,-0.04055180471329104,0.22496292846361146,0.009802967144553951,0.032931575596079475,True,5.40062900132034,0.45911729072398155,-0.29986473936451924,0.7231963462852479,-0.00538587278297569,0.11059052709832204,-0.2464328330121278,0.5380231582501529,-0.008071392203317483,0.09296008509739231,-0.11809297087546573,0.25563118089759684,-0.00560548321309677,0.04164790690636119,nan,nan,0.14786019644523496,3.37602962067136,3.1304915011353107,3.7775825881725975,2.761274946203132,3.2517048657352694,3.1735380021786557,3.755177280459734,2.589664078231906
